host_time_s,front_ps_data,rear_ps_data
0.296675999999934,46.0,45.0
0.2996123000002626,46.0,45.0
0.302549099999851,46.0,45.0
0.30566859999998996,46.0,44.0
0.30857509999987087,46.0,44.0
0.3130762999999206,45.0,45.0
0.315596700000242,45.0,46.0
0.3185849000001326,45.0,46.0
0.32161660000019765,45.0,46.0
0.324576199999683,45.0,46.0
0.32754730000033305,45.0,46.0
0.3307081000002654,45.0,46.0
0.3361113999999361,44.0,45.0
0.33866000000034546,44.0,45.0
0.34162560000004305,44.0,45.0
0.34452560000045196,46.0,45.0
0.34777589999976044,46.0,45.0
0.3505980999998428,46.0,45.0
0.3535805999999866,46.0,44.0
0.357390199999827,45.0,45.0
0.3605524000004152,45.0,45.0
0.3637762999996994,45.0,46.0
0.36658859999988636,45.0,46.0
0.36958680000043387,45.0,46.0
0.3726686999998492,45.0,46.0
0.37558919999992213,45.0,45.0
0.3786110999999437,45.0,45.0
0.38161570000011125,44.0,45.0
0.3845762000000832,44.0,45.0
0.38761020000038116,44.0,46.0
0.39062180000019,44.0,46.0
0.3935566000000108,45.0,46.0
0.3967264000002615,45.0,46.0
0.40035139999963576,45.0,45.0
0.4035518000000593,45.0,45.0
0.4066738000001351,45.0,45.0
0.4096287000002121,45.0,45.0
0.4126003999999739,45.0,45.0
0.4155852000003506,45.0,45.0
0.41860040000028675,45.0,45.0
0.4216271000004781,45.0,45.0
0.4246371999997791,45.0,45.0
0.42754510000031587,45.0,45.0
0.43066910000015923,46.0,45.0
0.43461740000020654,46.0,45.0
0.43760759999986476,46.0,45.0
0.44062060000032943,46.0,45.0
0.44360799999958545,45.0,45.0
0.44667889999982435,45.0,45.0
0.4496679000003496,45.0,45.0
0.4525208000004568,45.0,45.0
0.45564790000025823,45.0,45.0
0.4586161999995966,45.0,45.0
0.4615929999999935,45.0,44.0
0.4654281000002811,45.0,45.0
0.4686466000002838,46.0,45.0
0.4715953000004447,46.0,46.0
0.4746050000003379,46.0,46.0
0.47757869999986724,46.0,46.0
0.4806946999997308,46.0,46.0
0.48363400000016554,46.0,46.0
0.48728229999960604,45.0,45.0
0.49065470000005007,45.0,45.0
0.4936182999999801,45.0,45.0
0.49664779999966413,45.0,46.0
0.4995984999995926,45.0,46.0
0.5025840999996944,39.0,46.0
0.5056866000004447,39.0,46.0
0.5102015000002211,42.0,45.0
0.5127253999999084,42.0,45.0
0.5156164999998509,48.0,45.0
0.5185824999998658,48.0,45.0
0.5216769999997268,48.0,44.0
0.5245728999998391,48.0,44.0
0.5275490000003629,48.0,44.0
0.5321449000002758,45.0,45.0
0.5365567999997438,45.0,46.0
0.5397890000003827,44.0,46.0
0.5426291000003403,44.0,46.0
0.5455824999999095,44.0,45.0
0.5486637000003611,44.0,45.0
0.5516022000001612,45.0,45.0
0.5546964000004664,45.0,45.0
0.5576109000003271,45.0,46.0
0.5606098999996902,45.0,46.0
0.5637564999997267,45.0,46.0
0.5666165000002366,45.0,46.0
0.5695760999997219,45.0,45.0
0.5726378999997905,45.0,45.0
0.5756086000001233,45.0,45.0
0.5785845999998855,45.0,45.0
0.5816449000003558,45.0,45.0
0.5846214000002874,45.0,45.0
0.587598799999796,44.0,45.0
0.5906311999997342,44.0,45.0
0.5950671000000511,45.0,45.0
0.5977814999996554,45.0,45.0
0.6006187000002683,45.0,45.0
0.6036401000001206,45.0,45.0
0.6066180999996504,45.0,44.0
0.6095720000002984,45.0,44.0
0.6126388000002407,46.0,44.0
0.6170678999997108,45.0,45.0
0.6195576999998593,45.0,46.0
0.6226104999996096,45.0,46.0
0.6256091000004744,45.0,46.0
0.6287121000004845,45.0,46.0
0.6317712999998548,45.0,46.0
0.636392600000363,45.0,45.0
0.6396731000004365,44.0,45.0
0.6426139000004696,44.0,44.0
0.6455809999997655,44.0,44.0
0.6486055000004853,44.0,44.0
0.6515527000001384,44.0,44.0
0.6545615000004545,44.0,44.0
0.6590797999997449,45.0,45.0
0.6615861000000223,44.0,45.0
0.6647038999999495,44.0,46.0
0.667575499999657,44.0,46.0
0.670595399999911,44.0,46.0
0.673648900000444,45.0,46.0
0.6766852000000654,45.0,46.0
0.6797010000000228,45.0,45.0
0.6825959999996485,45.0,45.0
0.6855832000001101,46.0,45.0
0.6886113000000478,46.0,45.0
0.6915971999997055,46.0,44.0
0.6945437000003949,46.0,44.0
0.6976058000000194,45.0,44.0
0.7013451000002533,45.0,45.0
0.7045535999995991,45.0,46.0
0.7075968999997713,45.0,46.0
0.7105574999995952,45.0,46.0
0.7136980000004769,45.0,46.0
0.7165807999999743,45.0,46.0
0.7195177000003241,45.0,46.0
0.724162399999841,45.0,45.0
0.7266317000003255,45.0,46.0
0.729566099999829,45.0,46.0
0.7335817000002862,45.0,46.0
0.7365423000001101,44.0,46.0
0.7397340999996231,44.0,45.0
0.7433146000003035,45.0,45.0
0.7466338000003816,45.0,45.0
0.7495953999996345,45.0,46.0
0.7525832999999693,45.0,46.0
0.7556360999997196,45.0,46.0
0.7586272999997163,46.0,46.0
0.7615544999998747,46.0,46.0
0.7661346000004414,45.0,45.0
0.7687385999997787,45.0,45.0
0.7716610999996192,45.0,45.0
0.774586100000306,45.0,45.0
0.7775150999996185,45.0,45.0
0.7806195000002845,45.0,45.0
0.7836270999996486,45.0,45.0
0.7873155999996015,45.0,45.0
0.790575699999863,45.0,45.0
0.7936293000002479,45.0,45.0
0.796627300000182,45.0,45.0
0.7996665000000576,45.0,46.0
0.8025648000002548,45.0,46.0
0.8057109999999739,45.0,46.0
0.8100973000000522,45.0,45.0
0.8126566000000821,45.0,45.0
0.8155432000003202,45.0,45.0
0.8185596000002988,45.0,45.0
0.8216798000003109,44.0,45.0
0.8246331000000282,44.0,45.0
0.8275857999997243,44.0,45.0
0.8314288999999917,45.0,45.0
0.8356526999996277,47.0,44.0
0.8387026000000333,47.0,44.0
0.8416077000001678,47.0,44.0
0.8445678999996744,46.0,44.0
0.8476641999995991,46.0,45.0
0.8512978999997358,45.0,45.0
0.8545598000000609,45.0,45.0
0.8576168999998117,45.0,45.0
0.8605255000002217,45.0,45.0
0.8637672000004386,45.0,45.0
0.8666728999996849,45.0,45.0
0.8695845000002009,46.0,45.0
0.8741166999998313,45.0,45.0
0.8766256999997495,45.0,45.0
0.8795821000003343,45.0,45.0
0.8826054999999542,45.0,46.0
0.8855720000001384,45.0,46.0
0.8887056000003213,45.0,46.0
0.8915790000000925,45.0,46.0
0.8945800000001327,45.0,45.0
0.897644599999694,45.0,45.0
0.9006172999997943,45.0,45.0
0.9035701000002518,45.0,45.0
0.9066380000003846,44.0,46.0
0.909617100000105,44.0,46.0
0.9126843000003646,44.0,46.0
0.9171388000004299,45.0,45.0
0.9195726999996623,45.0,45.0
0.9227742000002763,45.0,45.0
0.9256463000001531,45.0,45.0
0.92866099999992,45.0,45.0
0.9317185999998401,46.0,43.0
0.9370467999997345,45.0,45.0
0.939661100000194,45.0,45.0
0.9425940000000992,45.0,47.0
0.9460550000003423,45.0,47.0
0.9486130000004778,45.0,47.0
0.9515521000002991,45.0,47.0
0.9545680999999604,44.0,47.0
0.9591913000003842,45.0,45.0
0.9615787000002456,45.0,45.0
0.9646209000002273,45.0,45.0
0.967632799999592,45.0,44.0
0.9706156000002011,45.0,44.0
0.9736462999999276,45.0,44.0
0.976590500000384,45.0,44.0
0.9811394999996992,45.0,45.0
0.9835925999996107,45.0,45.0
0.9866085000003295,45.0,45.0
0.9896496000001207,45.0,45.0
0.9926065999998173,45.0,44.0
0.9955747000003612,45.0,44.0
0.9986365000004298,45.0,44.0
1.0023340999996435,45.0,45.0
1.0055724000003465,44.0,44.0
1.0085591999995813,44.0,44.0
1.0115476000000854,44.0,44.0
1.0147729000000254,44.0,47.0
1.0175896000000648,46.0,47.0
1.0205618999998478,46.0,47.0
1.0250905000002604,45.0,45.0
1.0275386000002982,47.0,47.0
1.0306092999999237,47.0,47.0
1.034586599999784,47.0,47.0
1.0376538000000437,47.0,47.0
1.0405817000000752,42.0,46.0
1.0442632000003869,42.0,45.0
1.047963300000447,42.0,45.0
1.050645500000428,42.0,45.0
1.0536214000003383,37.0,45.0
1.0566348000002108,37.0,45.0
1.0596119000001636,37.0,45.0
1.0625911999995878,37.0,45.0
1.0663205000000744,46.0,45.0
1.0695950999997876,46.0,45.0
1.0725877000004402,46.0,45.0
1.0756202000002304,46.0,44.0
1.078528500000175,48.0,44.0
1.0816463000001022,48.0,44.0
1.0846100999997361,48.0,44.0
1.088379900000291,45.0,45.0
1.0915585000002466,45.0,45.0
1.0945675000002666,45.0,45.0
1.0977516000002652,45.0,45.0
1.1006274000001213,45.0,45.0
1.103630599999633,45.0,45.0
1.1066661000004387,45.0,45.0
1.1095819000001939,45.0,45.0
1.1126242999998794,45.0,45.0
1.115600799999811,45.0,45.0
1.1185693999996147,45.0,45.0
1.1216536000001724,45.0,45.0
1.1245971999996982,45.0,45.0
1.1275918000001184,45.0,45.0
1.1306420999999318,45.0,45.0
1.1346255999997084,45.0,45.0
1.1375764000003983,46.0,45.0
1.1405475000001388,46.0,45.0
1.1435812999998234,46.0,45.0
1.1466102000003957,46.0,45.0
1.1495705999996062,45.0,45.0
1.1525768999999855,45.0,45.0
1.155826000000161,45.0,45.0
1.1586365000002843,45.0,45.0
1.1615607000003365,46.0,44.0
1.1646520000003875,46.0,44.0
1.1676275999998325,46.0,44.0
1.17062580000038,46.0,44.0
1.173657500000445,45.0,45.0
1.1765977000004568,45.0,45.0
1.1795916999999463,45.0,45.0
1.1825513000003411,45.0,45.0
1.1855553000004875,45.0,44.0
1.1886948000001212,45.0,44.0
1.1916260999996666,45.0,44.0
1.1952887999996165,45.0,45.0
1.1985664000003453,45.0,46.0
1.201568600000428,45.0,46.0
1.2045586000003823,45.0,46.0
1.2075881000000663,45.0,45.0
1.2105994000003193,45.0,45.0
1.213622000000214,45.0,45.0
1.216576900000291,45.0,45.0
1.2195996999998897,45.0,45.0
1.2226733999996213,45.0,45.0
1.2255682000004526,45.0,45.0
1.2286314000002676,45.0,45.0
1.2315990999995847,45.0,46.0
1.235552799999823,45.0,46.0
1.2393558000003395,45.0,45.0
1.242539900000338,45.0,45.0
1.2457358000001477,45.0,45.0
1.2485938999998325,45.0,45.0
1.2515774000003148,45.0,45.0
1.2545595000001413,45.0,45.0
1.2576152999999977,45.0,44.0
1.2613309999997,45.0,45.0
1.2647743999996237,45.0,45.0
1.2675449999997,45.0,45.0
1.2705753000000186,45.0,45.0
1.2736574000000473,45.0,45.0
1.276600000000144,45.0,45.0
1.279580200000055,45.0,45.0
1.283291900000222,45.0,45.0
1.2865288000002693,47.0,45.0
1.2895872999997664,47.0,45.0
1.2926126000002114,47.0,45.0
1.2959289999998873,45.0,45.0
1.2986343000002307,45.0,45.0
1.3015550000000076,45.0,45.0
1.3054124999998749,45.0,45.0
1.3085665999997218,45.0,45.0
1.3116006999998717,45.0,45.0
1.3145948000001226,45.0,45.0
1.3175891000000775,45.0,46.0
1.3205755999997564,45.0,46.0
1.3235475000001315,45.0,46.0
1.327303199999733,45.0,45.0
1.330587800000103,45.0,45.0
1.3345877000001565,45.0,45.0
1.337638799999695,45.0,45.0
1.3406287999996493,45.0,44.0
1.343547700000272,45.0,44.0
1.347421100000247,45.0,45.0
1.3505764999999883,45.0,45.0
1.353616399999737,45.0,46.0
1.3565801000004285,46.0,46.0
1.3595992000000479,46.0,46.0
1.362659000000349,46.0,46.0
1.3655760999999984,46.0,46.0
1.3702307000003202,45.0,45.0
1.3726642000001448,44.0,45.0
1.3756363000002239,44.0,45.0
1.378622500000347,44.0,45.0
1.38162149999971,44.0,45.0
1.3845188000004782,44.0,45.0
1.3876730000001771,44.0,45.0
1.3913447000004453,45.0,45.0
1.3945831000000908,45.0,45.0
1.3976281000004747,45.0,45.0
1.400589900000341,45.0,44.0
1.4036755999995876,45.0,44.0
1.406568999999763,45.0,44.0
1.4095886000004612,45.0,44.0
1.4132908999999927,45.0,45.0
1.4165775999999823,45.0,45.0
1.4196015999996234,46.0,45.0
1.4226044999995793,46.0,45.0
1.4256210000003193,46.0,47.0
1.428623200000402,46.0,47.0
1.4316485999997894,45.0,47.0
1.4363110000003871,45.0,45.0
1.4396084999998493,45.0,45.0
1.4425018000001728,45.0,45.0
1.4456491999999344,45.0,45.0
1.4486049999995885,45.0,44.0
1.451546000000235,45.0,44.0
1.4545545000000857,45.0,44.0
1.4583190000003015,45.0,45.0
1.4615685999997368,45.0,42.0
1.464745899999798,45.0,42.0
1.4675467999995817,45.0,42.0
1.470618000000286,45.0,42.0
1.4736187999997128,45.0,44.0
1.4765700999996625,45.0,44.0
1.4811117999997805,45.0,45.0
1.4835862999998426,45.0,45.0
1.4865149999995992,45.0,46.0
1.4896355000000767,45.0,46.0
1.492568399999982,44.0,46.0
1.4955433000004632,44.0,46.0
1.4986048000000665,44.0,47.0
1.5030878999996276,45.0,45.0
1.5056444000001648,45.0,45.0
1.5086265999998432,45.0,45.0
1.51155480000034,45.0,44.0
1.5146900999998252,45.0,44.0
1.5175884000000224,45.0,44.0
1.5205714000003354,45.0,44.0
1.5242975999999544,45.0,45.0
1.5275566999998773,46.0,45.0
1.5306313000000955,46.0,45.0
1.5345983999995951,46.0,46.0
1.537598099999741,46.0,46.0
1.5406076999997822,45.0,46.0
1.5442650000004505,45.0,45.0
1.5476804999998421,45.0,44.0
1.5506163999998535,45.0,44.0
1.5535900000004403,46.0,44.0
1.5566329000002952,46.0,44.0
1.5596034000000145,46.0,44.0
1.5627370000001974,46.0,44.0
1.5670995999998922,45.0,45.0
1.5695550999998886,45.0,46.0
1.5727188000000751,45.0,46.0
1.5756118999997852,45.0,46.0
1.578637499999786,45.0,46.0
1.5816733000001477,45.0,46.0
1.5846271999998862,45.0,46.0
1.5883292999997138,45.0,45.0
1.591610800000126,44.0,45.0
1.5945394000000306,44.0,45.0
1.59766320000017,44.0,45.0
1.6006275999998252,44.0,45.0
1.6037650999996913,44.0,45.0
1.606639399999949,44.0,45.0
1.6102558000002318,45.0,45.0
1.6136796999999206,45.0,45.0
1.616572900000392,45.0,45.0
1.6195270999996865,45.0,45.0
1.6225602000004073,45.0,45.0
1.6255786000001535,45.0,45.0
1.628637699999672,45.0,45.0
1.6316334000002826,45.0,45.0
1.635580299999674,45.0,45.0
1.6387262999996892,46.0,45.0
1.6415931000001365,46.0,44.0
1.6445529000002352,46.0,44.0
1.6476135000002614,46.0,44.0
1.6505409000001237,45.0,44.0
1.6543650000003254,45.0,45.0
1.6575638000003892,45.0,45.0
1.6605697000004511,45.0,45.0
1.6635914999997112,45.0,45.0
1.6665530000000217,45.0,46.0
1.6696045999997295,45.0,46.0
1.672625700000026,45.0,46.0
1.6763234000000011,45.0,45.0
1.6795408999996653,45.0,44.0
1.6825455999996848,45.0,44.0
1.685557200000403,45.0,44.0
1.6886416999996072,46.0,44.0
1.6915970000000016,46.0,45.0
1.694575800000166,46.0,45.0
1.6983596000000034,45.0,45.0
1.7015613000003214,45.0,45.0
1.7045748999998978,45.0,44.0
1.7075909000004685,45.0,44.0
1.7106137000000672,44.0,44.0
1.713605799999641,44.0,44.0
1.7165643999996973,44.0,43.0
1.7210795000000871,45.0,45.0
1.7235696999996435,46.0,45.0
1.726536500000293,46.0,46.0
1.7295655999996598,46.0,46.0
1.7336009000000558,46.0,46.0
1.7365294999999605,45.0,46.0
1.7403338000003714,45.0,45.0
1.743564200000037,45.0,45.0
1.7466390999998112,45.0,45.0
1.749622299999828,46.0,45.0
1.7525988999996116,46.0,46.0
1.755633900000248,46.0,46.0
1.758623599999737,46.0,46.0
1.7623211000000083,45.0,45.0
1.7655516000004354,45.0,45.0
1.7685965999999098,45.0,45.0
1.7715809999999692,45.0,45.0
1.7745903000004546,45.0,45.0
1.7775370999997904,45.0,45.0
1.7806006999999227,45.0,45.0
1.7835728999998537,45.0,45.0
1.7865208000002895,45.0,46.0
1.7896221999999398,45.0,46.0
1.7925967999999557,45.0,46.0
1.7955873999999312,45.0,46.0
1.798646899999767,46.0,45.0
1.8015808999998626,46.0,45.0
1.8052943000002415,45.0,45.0
1.808567299999595,44.0,45.0
1.8115405999997165,44.0,45.0
1.8146090000000186,44.0,45.0
1.8176209000002927,44.0,45.0
1.820628200000101,45.0,45.0
1.823599700000159,45.0,45.0
1.826583500000197,45.0,45.0
1.8296102000003884,45.0,45.0
1.833639100000255,44.0,45.0
1.836557499999799,44.0,44.0
1.8395431999997527,44.0,44.0
1.8426159999999072,44.0,44.0
1.8455222000002323,45.0,44.0
1.8493275000000722,45.0,45.0
1.8525798000000577,45.0,45.0
1.8556254000004628,45.0,45.0
1.8585234000001947,45.0,45.0
1.8615836999997555,45.0,47.0
1.8646645999997418,45.0,47.0
1.867555099999663,45.0,47.0
1.8721213999997417,45.0,45.0
1.8746197000000393,45.0,43.0
1.8775693999996292,45.0,43.0
1.8806242999999085,45.0,43.0
1.88357410000026,45.0,44.0
1.8865426000002117,45.0,44.0
1.8896302000002834,45.0,44.0
1.893261100000018,45.0,45.0
1.8965908000000127,45.0,46.0
1.899663899999723,45.0,46.0
1.9026141000003918,45.0,46.0
1.9055803999999625,45.0,46.0
1.908584200000405,44.0,46.0
1.9115534000002299,44.0,46.0
1.916150099999868,45.0,45.0
1.9186305000002903,47.0,45.0
1.92157109999971,47.0,45.0
1.9245807999996032,47.0,45.0
1.9275651999996626,47.0,45.0
1.9307295999997223,47.0,45.0
1.9353246000000581,45.0,45.0
1.9386112000001958,45.0,45.0
1.9415775999996185,45.0,45.0
1.9446196999997483,45.0,40.0
1.9476551999996445,45.0,40.0
1.950596100000439,45.0,40.0
1.953588999999738,45.0,40.0
1.9581062999995993,45.0,47.0
1.9605441000003339,45.0,47.0
1.9636073000001488,45.0,47.0
1.9665415999998004,45.0,47.0
1.9695589000002656,45.0,47.0
1.9726499999997031,45.0,47.0
1.975583600000391,45.0,47.0
1.979409399999895,45.0,45.0
1.982560000000376,46.0,45.0
1.9855417999997371,46.0,45.0
1.9886139999998704,46.0,45.0
1.9916309999998703,46.0,42.0
1.9945404999998573,46.0,42.0
1.9975790999997116,46.0,42.0
2.002087599999868,45.0,45.0
2.0045679000004384,44.0,44.0
2.0075918000002275,44.0,44.0
2.010562700000264,44.0,44.0
2.0136835000002975,44.0,44.0
2.0166331999998874,46.0,47.0
2.019584499999837,46.0,47.0
2.0240977000003113,45.0,45.0
2.0265613999999914,45.0,45.0
2.0295601999996506,46.0,49.0
2.033559200000127,46.0,49.0
2.03655979999985,46.0,49.0
2.039662899999712,46.0,47.0
2.043280400000185,42.0,45.0
2.0465893000000506,42.0,45.0
2.0495632000001933,42.0,45.0
2.0525926999998774,39.0,45.0
2.0556322000002183,39.0,45.0
2.05844419999994,39.0,45.0
2.0615372000002026,39.0,45.0
2.0652854999998453,45.0,45.0
2.0685653999998976,46.0,45.0
2.0716449000001376,46.0,45.0
2.074536299999636,46.0,45.0
2.077555900000334,48.0,45.0
2.0805262000003495,48.0,45.0
2.0836183000001256,48.0,45.0
2.087413100000049,45.0,45.0
2.090618600000198,47.0,45.0
2.0935833000003186,47.0,45.0
2.096613400000024,47.0,45.0
2.099594899999829,47.0,45.0
2.102549399999589,46.0,44.0
2.1056533999999374,46.0,44.0
2.1100730999996813,45.0,45.0
2.112676300000203,45.0,45.0
2.1155817999997453,45.0,45.0
2.1184659999998985,45.0,45.0
2.1215771999995923,45.0,45.0
2.1245967000004384,45.0,45.0
2.1274755000004006,45.0,45.0
2.1306108999997377,45.0,45.0
2.134570799999892,45.0,45.0
2.1376712999999654,45.0,46.0
2.1406103999997868,45.0,46.0
2.1435701000000336,45.0,46.0
2.1465022000002136,45.0,46.0
2.149571500000093,45.0,46.0
2.153329599999779,45.0,45.0
2.1566376999999193,45.0,45.0
2.1595868000003975,45.0,45.0
2.1625769000002038,45.0,45.0
2.1655914000002667,45.0,45.0
2.168481200000315,45.0,45.0
2.1716828999997233,45.0,45.0
2.176130699999703,45.0,45.0
2.178573299999698,45.0,45.0
2.1816485999997894,45.0,45.0
2.1845346999998583,45.0,45.0
2.187562899999648,44.0,45.0
2.19062010000016,44.0,45.0
2.193555699999706,44.0,45.0
2.1981126999999105,45.0,45.0
2.2005161999995835,45.0,45.0
2.2036049999996976,45.0,45.0
2.2066492000003564,45.0,45.0
2.209564699999646,45.0,45.0
2.212623800000074,45.0,45.0
2.2156269999995857,45.0,45.0
2.2185437999996793,45.0,45.0
2.221650100000261,45.0,45.0
2.224588699999913,46.0,45.0
2.2274682999996003,46.0,45.0
2.2305859999996756,46.0,45.0
2.2345471999997244,46.0,45.0
2.237597999999707,45.0,45.0
2.240461999999752,45.0,45.0
2.2435590000004595,45.0,45.0
2.2465978000000177,45.0,44.0
2.2495693000000756,45.0,44.0
2.2525382000003447,45.0,44.0
2.2556399000004603,45.0,44.0
2.258583300000282,45.0,44.0
2.262286099999983,45.0,45.0
2.2655439000000115,45.0,45.0
2.2685953000000154,45.0,45.0
2.271668700000191,45.0,46.0
2.2744713000001866,45.0,46.0
2.277541499999643,45.0,46.0
2.280648900000415,45.0,46.0
2.283536500000082,45.0,44.0
2.28653630000008,46.0,44.0
2.289633800000047,46.0,44.0
2.292572100000143,46.0,44.0
2.2955604999997377,46.0,45.0
2.2985043999997288,45.0,45.0
2.301589700000477,45.0,45.0
2.3045955999996295,45.0,45.0
2.307559500000025,45.0,46.0
2.3104896000004373,45.0,46.0
2.313594899999771,45.0,46.0
2.316620900000089,45.0,46.0
2.3194784999996045,45.0,45.0
2.32266460000028,45.0,45.0
2.325539600000411,45.0,45.0
2.328631200000018,45.0,45.0
2.3315629999997327,45.0,46.0
2.3355908000003183,46.0,46.0
2.3386781999997766,46.0,46.0
2.3415560000003097,46.0,46.0
2.344447299999956,46.0,46.0
2.3490828000003603,45.0,45.0
2.3514814000000115,45.0,45.0
2.354844999999841,45.0,45.0
2.357555300000058,43.0,45.0
2.360540800000308,43.0,45.0
2.363632100000359,43.0,45.0
2.3665467999999237,43.0,44.0
2.3711448000003656,45.0,45.0
2.3736139000002368,47.0,45.0
2.3764281000003393,47.0,45.0
2.3796368000002985,47.0,45.0
2.3826238000001467,46.0,45.0
2.3854584999999133,46.0,45.0
2.3886386000003768,46.0,45.0
2.392240000000129,45.0,45.0
2.3956003000002966,46.0,45.0
2.398505400000431,46.0,45.0
2.401534399999946,46.0,46.0
2.4046128999998473,46.0,46.0
2.4075744000001578,47.0,46.0
2.4105931000003693,47.0,46.0
2.415133600000445,45.0,45.0
2.417439099999683,45.0,45.0
2.4206420999998954,43.0,45.0
2.4236708999997063,43.0,45.0
2.4265892000003078,43.0,45.0
2.4295470999995814,43.0,45.0
2.4342422999998234,45.0,45.0
2.4376799000001483,45.0,45.0
2.440650800000185,45.0,45.0
2.443577500000174,47.0,45.0
2.4467180999999982,47.0,45.0
2.449538300000313,47.0,45.0
2.452547799999593,47.0,45.0
2.4563481000004685,45.0,45.0
2.4595828999999867,45.0,45.0
2.462564399999792,45.0,45.0
2.4656172000004517,45.0,45.0
2.468475700000454,45.0,45.0
2.471602300000086,45.0,45.0
2.4745019000001776,45.0,44.0
2.478280299999824,45.0,45.0
2.4816204999997353,45.0,45.0
2.4845531999999366,45.0,45.0
2.4876610999999684,45.0,45.0
2.4904771000001347,45.0,45.0
2.49352110000018,45.0,45.0
2.4966262999996616,45.0,45.0
2.4995927999998457,45.0,45.0
2.5025845000000118,45.0,45.0
2.5057481000003463,46.0,45.0
2.5085824999996476,46.0,45.0
2.5114534000003914,46.0,46.0
2.514593099999729,46.0,46.0
2.5176054000003205,45.0,46.0
2.5213667999996687,45.0,45.0
2.5245114999997895,45.0,44.0
2.5275166999999783,45.0,44.0
2.5306314999997994,46.0,44.0
2.534626599999683,46.0,44.0
2.537517200000366,46.0,44.0
2.5420497000004616,45.0,45.0
2.544536700000208,45.0,45.0
2.5475454999996145,45.0,46.0
2.5505817000002935,45.0,46.0
2.553602199999659,44.0,46.0
2.5565374999996493,44.0,46.0
2.559533300000112,44.0,46.0
2.564128300000448,45.0,45.0
2.566569200000231,46.0,45.0
2.5695225999998,46.0,45.0
2.5726033999999345,46.0,45.0
2.5755427000003692,46.0,45.0
2.5786191999995935,46.0,45.0
2.581650400000399,46.0,45.0
2.586053900000479,45.0,45.0
2.5886773000001995,45.0,45.0
2.591530700000476,45.0,45.0
2.5944965999997294,45.0,46.0
2.5977709999997387,45.0,46.0
2.600592499999948,45.0,46.0
2.6035514000004696,43.0,46.0
2.6072544999997262,45.0,45.0
2.6105274999999892,45.0,45.0
2.613726599999609,45.0,45.0
