host_time_s,front_ps_data,rear_ps_data
7.768957000000228,45.0,45.0
7.771893300000556,45.0,45.0
7.774919500000578,46.0,45.0
7.77811070000007,46.0,45.0
7.780916400000024,46.0,45.0
7.784000100000412,46.0,45.0
7.787214700000732,45.0,45.0
7.790984199999912,45.0,45.0
7.794052500000362,45.0,45.0
7.7969863000007535,45.0,45.0
7.799943400000302,46.0,45.0
7.802996200000052,46.0,45.0
7.8059821000006195,46.0,45.0
7.8088754000000336,46.0,45.0
7.812198200000239,47.0,44.0
7.816471500000262,45.0,45.0
7.8190102000007755,45.0,45.0
7.822108700000172,45.0,45.0
7.824933800000508,44.0,46.0
7.828194600000643,44.0,46.0
7.83094390000042,44.0,46.0
7.833951700000398,44.0,46.0
7.838557500000206,45.0,45.0
7.840968299999986,45.0,45.0
7.844095500000549,45.0,45.0
7.846986600000491,45.0,45.0
7.84991700000046,45.0,45.0
7.852963600000294,45.0,45.0
7.8558868000000075,45.0,45.0
7.85987920000025,45.0,45.0
7.863065400000778,45.0,44.0
7.866007900000113,45.0,44.0
7.86900870000045,45.0,44.0
7.871980700000677,43.0,44.0
7.874981900000421,43.0,43.0
7.877930800000286,43.0,43.0
7.8826545000001715,45.0,45.0
7.885015500000009,46.0,47.0
7.888992300000609,46.0,47.0
7.891951500000687,46.0,47.0
7.894916199999898,46.0,47.0
7.898098800000298,46.0,48.0
7.902670400000716,45.0,45.0
7.905026200000066,45.0,45.0
7.908180500000526,45.0,45.0
7.9111021000007895,45.0,43.0
7.913980900000752,45.0,43.0
7.916978400000517,45.0,43.0
7.920007200000327,45.0,43.0
7.923811900000146,45.0,45.0
7.926999700000124,45.0,45.0
7.929996000000756,45.0,45.0
7.932918200000131,44.0,44.0
7.93592770000032,44.0,44.0
7.9389147000001685,44.0,44.0
7.94196760000068,44.0,44.0
7.945795700000417,45.0,45.0
7.948898800000279,45.0,45.0
7.952059799999915,45.0,45.0
7.954942400000618,45.0,45.0
7.957946000000447,46.0,41.0
7.960953300000256,46.0,41.0
7.9639758000002985,46.0,41.0
7.968543200000568,45.0,45.0
7.971141900000475,45.0,38.0
7.973912899999959,45.0,38.0
7.976955300000554,45.0,38.0
7.979971700000533,45.0,38.0
7.982976300000701,30.0,22.0
7.9860136000006605,30.0,22.0
7.991552700000284,33.0,29.0
7.9940175000001545,11.0,24.0
7.996952500000589,11.0,24.0
7.999959900000249,11.0,24.0
8.003015199999936,11.0,24.0
8.006070100000215,20.0,47.0
8.008948300000156,20.0,47.0
8.013476699999956,29.0,48.0
8.015911899999992,29.0,48.0
8.019190400000298,46.0,59.0
8.022032200000467,46.0,59.0
8.024891000000025,46.0,59.0
8.028045699999893,46.0,59.0
8.030886000000464,52.0,58.0
8.035554800000682,49.0,51.0
8.038096000000223,49.0,51.0
8.04103060000034,49.0,52.0
8.044125500000519,51.0,52.0
8.046882200000255,51.0,52.0
8.049971200000073,51.0,52.0
8.053103300000657,51.0,52.0
8.057603199999903,45.0,45.0
8.060186300000169,45.0,45.0
8.062896700000238,45.0,45.0
8.065985700000056,45.0,45.0
8.068965299999945,46.0,45.0
8.072035700000015,46.0,45.0
8.074915500000316,46.0,45.0
8.079651600000034,45.0,45.0
8.082027899999957,45.0,45.0
8.08497239999997,45.0,45.0
8.088891600000352,45.0,45.0
8.091993500000171,45.0,44.0
8.095003299999917,45.0,44.0
8.098676999999952,45.0,45.0
8.102032400000098,45.0,45.0
8.104915500000061,44.0,45.0
8.107929900000272,44.0,45.0
8.111001100000067,44.0,45.0
8.113994900000762,44.0,46.0
8.1169888000004,45.0,46.0
8.120759200000066,45.0,45.0
8.123979500000132,45.0,45.0
8.12692430000061,45.0,45.0
8.130011400000512,45.0,45.0
8.132961600000272,45.0,45.0
8.135948200000712,45.0,45.0
8.139072500000111,45.0,45.0
8.141961700000138,45.0,45.0
8.145019999999931,45.0,45.0
8.147922900000594,45.0,45.0
8.151076099999955,45.0,46.0
8.153941300000042,46.0,46.0
8.156927100000757,46.0,46.0
8.160118400000101,46.0,46.0
8.16382220000014,45.0,44.0
8.166959800000768,44.0,44.0
8.169976200000747,44.0,44.0
8.172875700000077,44.0,44.0
8.17598150000049,44.0,45.0
8.178926600000523,43.0,45.0
8.181857399999899,43.0,45.0
8.185807700000623,45.0,45.0
8.19001340000068,45.0,45.0
8.193098000000646,45.0,45.0
8.195977300000777,45.0,45.0
8.198898000000554,45.0,45.0
8.201985400000012,46.0,45.0
8.205705300000773,45.0,45.0
8.208922499999971,45.0,45.0
8.211889400000473,45.0,45.0
8.21484700000019,44.0,45.0
8.218044400000508,44.0,45.0
8.220879100000275,44.0,45.0
8.223880500000632,44.0,45.0
8.226928500000213,45.0,45.0
8.229954899999939,45.0,45.0
8.232885899999928,45.0,45.0
8.23609209999995,45.0,44.0
8.238869100000557,45.0,44.0
8.241895200000727,45.0,44.0
8.24498339999991,45.0,44.0
8.247967600000266,45.0,45.0
8.25089620000017,45.0,45.0
8.25402639999993,45.0,45.0
8.256858300000204,45.0,45.0
8.260152000000744,45.0,45.0
8.262885099999949,46.0,45.0
8.2658392000003,46.0,45.0
8.269714100000783,45.0,45.0
8.272839400000521,45.0,44.0
8.275886600000376,43.0,44.0
8.278896600000735,43.0,44.0
8.281832500000746,43.0,44.0
8.284996200000023,43.0,43.0
8.290510000000722,45.0,45.0
8.292969400000402,45.0,45.0
8.296019500000511,45.0,47.0
8.29896700000063,44.0,47.0
8.30190920000041,44.0,47.0
8.304897200000596,44.0,47.0
8.307888900000762,44.0,47.0
8.311649400000533,45.0,45.0
8.31488470000022,45.0,45.0
8.318006000000423,45.0,45.0
8.321118200000456,45.0,45.0
8.323857400000634,44.0,45.0
8.327082100000553,44.0,45.0
8.329902100000254,44.0,45.0
8.333667000000787,45.0,45.0
8.336886400000367,45.0,45.0
8.339854100000593,45.0,45.0
8.342863800000487,45.0,45.0
8.345845800000461,45.0,45.0
8.348840900000141,45.0,45.0
8.351992599999903,45.0,45.0
8.354906000000483,45.0,45.0
8.35785400000077,45.0,45.0
8.36095270000078,45.0,45.0
8.363941600000544,45.0,45.0
8.366887600000155,45.0,44.0
8.370081400000345,45.0,44.0
8.372842600000695,46.0,44.0
8.377593300000626,45.0,45.0
8.379859200000283,45.0,46.0
8.3828766000006,45.0,46.0
8.385938100000203,45.0,46.0
8.389836100000139,45.0,46.0
8.392902800000229,45.0,46.0
8.396665799999937,45.0,45.0
8.39991850000024,44.0,45.0
8.403038299999935,44.0,45.0
8.405872600000293,44.0,45.0
8.40888410000025,44.0,45.0
8.411911900000632,44.0,45.0
8.414854300000115,44.0,45.0
8.418744100000367,45.0,45.0
8.421836100000291,47.0,45.0
8.424825000000055,47.0,45.0
8.42789940000057,47.0,45.0
8.430891500000143,47.0,45.0
8.433912899999996,45.0,45.0
8.436870200000158,45.0,45.0
8.439821400000255,45.0,45.0
8.442919500000244,45.0,45.0
8.445870300000024,46.0,45.0
8.44884970000021,46.0,45.0
8.452026200000546,46.0,45.0
8.454895400000169,46.0,45.0
8.457886099999996,46.0,45.0
8.461664800000108,45.0,45.0
8.464857500000107,45.0,45.0
